"k","Score","Time (seconds)","Best Cluster (k)","run","var"
4,0.0810104401574951,12.8290000000015," ",13,1
5,0.117625641927444,11.4349999999995," ",13,1
2,0.096331228167935,12.6499999999996," ",14,1
3,0.0295505897001173,13.7579999999998,"BEST",14,1
4,0.0918351395187064,12.4519999999993," ",14,1
5,0.138793618891001,11.6299999999992," ",14,1
2,0.237553591554569,13.1409999999996," ",15,1
3,0.00274551520568379,14.0869999999995,"BEST",15,1
4,0.108991562240033,12.4549999999999," ",15,1
5,0.117962833477129,11.7919999999995," ",15,1
2,0.0340377732266113,12.7650000000012," ",16,1
3,0.00152866658303437,12.8819999999996,"BEST",16,1
4,0.107145863416746,12.5839999999989," ",16,1
5,0.142783676793137,12.0509999999995," ",16,1
2,0.0485539335863828,13.1550000000007," ",17,1
3,0.021806227810854,13.652,"BEST",17,1
4,0.11428724318896,12.5139999999992," ",17,1
5,0.126676911721076,11.9850000000006," ",17,1
2,0.195893743661112,13.9890000000014," ",18,1
3,0.00405764748760842,13.6729999999989,"BEST",18,1
4,0.111136504422266,13.4580000000005," ",18,1
5,0.115425203647,12.3889999999992," ",18,1
2,0.105560727259594,14.4069999999992," ",19,1
3,0.0192310969691498,13.1869999999999,"BEST",19,1
4,0.119500660763203,15.223," ",19,1
5,0.130144183656778,15.1059999999998," ",19,1
2,0.115588416279891,13.8810000000012," ",20,1
3,0.0395477843731759,12.8940000000002,"BEST",20,1
4,0.124834838410537,12.7369999999992," ",20,1
5,0.114954340889435,12.1239999999998," ",20,1
2,0.142555988846685,14.0289999999986," ",21,1
3,0.00118456953100626,15.3900000000012,"BEST",21,1
4,0.12305771628587,13.1700000000001," ",21,1
5,0.13009042017618,11.8420000000006," ",21,1
2,0.0362567706805327,16.5490000000009," ",22,1
3,0.0140327115303841,19.9429999999993,"BEST",22,1
4,0.0605305279950586,13.9110000000001," ",22,1
5,0.0991599687527704,13.1239999999998," ",22,1
2,0.00958847380848964,13.7379999999994,"BEST",23,1
3,0.0441418722566115,13.0650000000005," ",23,1
4,0.070909109186452,13.3469999999998," ",23,1
5,0.100520022228212,12.5609999999997," ",23,1
2,0.0230515432422151,13.648000000001," ",24,1
3,0.0106355613135401,15.2459999999992,"BEST",24,1
4,0.098881925393615,12.5810000000001," ",24,1
5,0.105057160422956,12.9369999999999," ",24,1
2,0.0248835316595787,13.9110000000001,"BEST",25,1
3,0.0574264051822274,15.1610000000001," ",25,1
4,0.101560550194039,13.1589999999997," ",25,1
5,0.107060287722033,12.3549999999996," ",25,1
